app_download,population,city,state,date,post,treated,app_per_pop
76,723889,South Carolina,South Carolina,2022-03-18,0,0,0.00010498847198949
76,723889,South Carolina,South Carolina,2022-03-19,0,0,0.00010498847198949
72,723889,South Carolina,South Carolina,2022-03-20,0,0,9.94627629374117e-05
249,723889,South Carolina,South Carolina,2022-03-21,0,0,0.000343975388491882
220,723889,South Carolina,South Carolina,2022-03-22,0,0,0.000303913997864313
164,723889,South Carolina,South Carolina,2022-03-23,0,0,0.000226554071135215
186,723889,South Carolina,South Carolina,2022-03-24,0,0,0.000256945470921647
159,723889,South Carolina,South Carolina,2022-03-25,0,0,0.000219646934820117
95,723889,South Carolina,South Carolina,2022-03-26,0,0,0.000131235589986863
178,723889,South Carolina,South Carolina,2022-03-27,0,0,0.00024589405281749
299,723889,South Carolina,South Carolina,2022-03-28,0,0,0.000413046751642862
269,723889,South Carolina,South Carolina,2022-03-29,0,0,0.000371603933752274
313,723889,South Carolina,South Carolina,2022-03-30,0,0,0.000432386733325137
190,723889,South Carolina,South Carolina,2022-03-31,0,0,0.000262471179973725
133,723889,South Carolina,South Carolina,2022-04-01,0,0,0.000183729825981608
44,723889,South Carolina,South Carolina,2022-04-02,0,0,6.07827995728627e-05
151,723889,South Carolina,South Carolina,2022-04-03,0,0,0.000208595516715961
209,723889,South Carolina,South Carolina,2022-04-04,0,0,0.000288718297971098
224,723889,South Carolina,South Carolina,2022-04-05,0,0,0.000309439706916392
144,723889,South Carolina,South Carolina,2022-04-06,0,0,0.000198925525874823
51,723889,South Carolina,South Carolina,2022-04-07,0,0,7.04527904139999e-05
41,723889,South Carolina,South Carolina,2022-04-08,0,0,5.66385177838039e-05
45,723889,South Carolina,South Carolina,2022-04-09,0,0,6.21642268358823e-05
69,723889,South Carolina,South Carolina,2022-04-10,0,0,9.53184811483529e-05
197,723889,South Carolina,South Carolina,2022-04-11,0,0,0.000272141170814863
224,723889,South Carolina,South Carolina,2022-04-12,0,0,0.000309439706916392
127,723889,South Carolina,South Carolina,2022-04-13,0,0,0.00017544126240349
114,723889,South Carolina,South Carolina,2022-04-14,0,0,0.000157482707984235
202,723889,South Carolina,South Carolina,2022-04-15,0,0,0.000279048307129961
88,723889,South Carolina,South Carolina,2022-04-16,0,0,0.000121565599145725
189,723889,South Carolina,South Carolina,2022-04-17,0,0,0.000261089752710706
147,723889,South Carolina,South Carolina,2022-04-18,0,0,0.000203069807663882
219,723889,South Carolina,South Carolina,2022-04-19,0,0,0.000302532570601294
189,723889,South Carolina,South Carolina,2022-04-20,0,0,0.000261089752710706
153,723889,South Carolina,South Carolina,2022-04-21,0,0,0.000211358371242
190,723889,South Carolina,South Carolina,2022-04-22,0,0,0.000262471179973725
179,723889,South Carolina,South Carolina,2022-04-23,0,0,0.00024727548008051
144,723889,South Carolina,South Carolina,2022-04-24,0,0,0.000198925525874823
259,723889,South Carolina,South Carolina,2022-04-25,0,0,0.000357789661122078
268,723889,South Carolina,South Carolina,2022-04-26,0,0,0.000370222506489255
304,723889,South Carolina,South Carolina,2022-04-27,0,0,0.00041995388795796
249,723889,South Carolina,South Carolina,2022-04-28,0,0,0.000343975388491882
265,723889,South Carolina,South Carolina,2022-04-29,0,0,0.000366078224700196
251,723889,South Carolina,South Carolina,2022-04-30,0,0,0.000346738243017921
81,723889,South Carolina,South Carolina,2022-05-01,1,0,0.000111895608304588
337,723889,South Carolina,South Carolina,2022-05-02,1,0,0.000465540987637607
175,723889,South Carolina,South Carolina,2022-05-03,1,0,0.000241749771028431
172,723889,South Carolina,South Carolina,2022-05-04,1,0,0.000237605489239372
178,723889,South Carolina,South Carolina,2022-05-05,1,0,0.00024589405281749
87,723889,South Carolina,South Carolina,2022-05-06,1,0,0.000120184171882706
69,723889,South Carolina,South Carolina,2022-05-07,1,0,9.53184811483529e-05
88,723889,South Carolina,South Carolina,2022-05-08,1,0,0.000121565599145725
218,723889,South Carolina,South Carolina,2022-05-09,1,0,0.000301151143338274
220,723889,South Carolina,South Carolina,2022-05-10,1,0,0.000303913997864313
124,723889,South Carolina,South Carolina,2022-05-11,1,0,0.000171296980614431
126,723889,South Carolina,South Carolina,2022-05-12,1,0,0.00017405983514047
167,723889,South Carolina,South Carolina,2022-05-13,1,0,0.000230698352924274
85,723889,South Carolina,South Carolina,2022-05-14,1,0,0.000117421317356667
139,723889,South Carolina,South Carolina,2022-05-15,1,0,0.000192018389559725
230,723889,South Carolina,South Carolina,2022-05-16,1,0,0.00031772827049451
301,723889,South Carolina,South Carolina,2022-05-17,1,0,0.000415809606168902
218,723889,South Carolina,South Carolina,2022-05-18,1,0,0.000301151143338274
172,723889,South Carolina,South Carolina,2022-05-19,1,0,0.000237605489239372
170,723889,South Carolina,South Carolina,2022-05-20,1,0,0.000234842634713333
121,723889,South Carolina,South Carolina,2022-05-21,1,0,0.000167152698825372
130,723889,South Carolina,South Carolina,2022-05-22,1,0,0.000179585544192549
226,723889,South Carolina,South Carolina,2022-05-23,1,0,0.000312202561442431
281,723889,South Carolina,South Carolina,2022-05-24,1,0,0.000388181060908509
294,723889,South Carolina,South Carolina,2022-05-25,1,0,0.000406139615327764
222,723889,South Carolina,South Carolina,2022-05-26,1,0,0.000306676852390353
324,723889,South Carolina,South Carolina,2022-05-27,1,0,0.000447582433218353
201,723889,South Carolina,South Carolina,2022-05-28,1,0,0.000277666879866941
272,723889,South Carolina,South Carolina,2022-05-29,1,0,0.000375748215541333
369,723889,South Carolina,South Carolina,2022-05-30,1,0,0.000509746660054235
346,723889,South Carolina,South Carolina,2022-05-31,1,0,0.000477973833004784
217,723889,South Carolina,South Carolina,2022-06-01,1,0,0.000299769716075255
205,723889,South Carolina,South Carolina,2022-06-02,1,0,0.000283192588919019
156,723889,South Carolina,South Carolina,2022-06-03,1,0,0.000215502653031059
73,723889,South Carolina,South Carolina,2022-06-04,1,0,0.000100844190200431
133,723889,South Carolina,South Carolina,2022-06-05,1,0,0.000183729825981608
302,723889,South Carolina,South Carolina,2022-06-06,1,0,0.000417191033431921
154,723889,South Carolina,South Carolina,2022-06-07,1,0,0.000212739798505019
228,723889,South Carolina,South Carolina,2022-06-08,1,0,0.00031496541596847
83,723889,South Carolina,South Carolina,2022-06-09,1,0,0.000114658462830627
177,723889,South Carolina,South Carolina,2022-06-10,1,0,0.00024451262555447
142,723889,South Carolina,South Carolina,2022-06-11,1,0,0.000196162671348784
105,723889,South Carolina,South Carolina,2022-06-12,1,0,0.000145049862617059
238,723889,South Carolina,South Carolina,2022-06-13,1,0,0.000328779688598666
161,723889,South Carolina,South Carolina,2022-06-14,1,0,0.000222409789346157
142,723889,South Carolina,South Carolina,2022-06-15,1,0,0.000196162671348784
199,723889,South Carolina,South Carolina,2022-06-16,1,0,0.000274904025340902
168,723889,South Carolina,South Carolina,2022-06-17,1,0,0.000232079780187294
132,723889,South Carolina,South Carolina,2022-06-18,1,0,0.000182348398718588
164,723889,South Carolina,South Carolina,2022-06-19,1,0,0.000226554071135215
242,723889,South Carolina,South Carolina,2022-06-20,1,0,0.000334305397650745
191,723889,South Carolina,South Carolina,2022-06-21,1,0,0.000263852607236745
350,723889,South Carolina,South Carolina,2022-06-22,1,0,0.000483499542056862
193,723889,South Carolina,South Carolina,2022-06-23,1,0,0.000266615461762784
264,723889,South Carolina,South Carolina,2022-06-24,1,0,0.000364696797437176
140,723889,South Carolina,South Carolina,2022-06-25,1,0,0.000193399816822745
219,723889,South Carolina,South Carolina,2022-06-26,1,0,0.000302532570601294
344,723889,South Carolina,South Carolina,2022-06-27,1,0,0.000475210978478745
426,723889,South Carolina,South Carolina,2022-06-28,1,0,0.000588488014046352
260,723889,South Carolina,South Carolina,2022-06-29,1,0,0.000359171088385098
290,723889,South Carolina,South Carolina,2022-06-30,1,0,0.000400613906275686
209,720116,Oregon,Oregon,2022-03-01,0,0,0.000290231018335935
157,720116,Oregon,Oregon,2022-03-02,0,0,0.000218020430041827
135,720116,Oregon,Oregon,2022-03-03,0,0,0.000187469796532781
121,720116,Oregon,Oregon,2022-03-04,0,0,0.000168028484299752
62,720116,Oregon,Oregon,2022-03-05,0,0,8.6097239889129e-05
58,720116,Oregon,Oregon,2022-03-06,0,0,8.05425792511207e-05
182,720116,Oregon,Oregon,2022-03-07,0,0,0.000252737059029379
162,720116,Oregon,Oregon,2022-03-08,0,0,0.000224963755839337
91,720116,Oregon,Oregon,2022-03-09,0,0,0.000126368529514689
67,720116,Oregon,Oregon,2022-03-10,0,0,9.30405656866394e-05
114,720116,Oregon,Oregon,2022-03-11,0,0,0.000158307828183237
75,720116,Oregon,Oregon,2022-03-12,0,0,0.000104149886962656
73,720116,Oregon,Oregon,2022-03-13,0,0,0.000101372556643652
176,720116,Oregon,Oregon,2022-03-14,0,0,0.000244405068072366
102,720116,Oregon,Oregon,2022-03-15,0,0,0.000141643846269212
142,720116,Oregon,Oregon,2022-03-16,0,0,0.000197190452649295
182,720116,Oregon,Oregon,2022-03-17,0,0,0.000252737059029379
54,720116,Oregon,Oregon,2022-03-18,0,0,7.49879186131123e-05
166,720116,Oregon,Oregon,2022-03-19,0,0,0.000230518416477345
143,720116,Oregon,Oregon,2022-03-20,0,0,0.000198579117808797
257,720116,Oregon,Oregon,2022-03-21,0,0,0.000356886945992035
175,720116,Oregon,Oregon,2022-03-22,0,0,0.000243016402912864
164,720116,Oregon,Oregon,2022-03-23,0,0,0.000227741086158341
228,720116,Oregon,Oregon,2022-03-24,0,0,0.000316615656366474
197,720116,Oregon,Oregon,2022-03-25,0,0,0.00027356703642191
176,720116,Oregon,Oregon,2022-03-26,0,0,0.000244405068072366
175,720116,Oregon,Oregon,2022-03-27,0,0,0.000243016402912864
258,720116,Oregon,Oregon,2022-03-28,0,0,0.000358275611151537
245,720116,Oregon,Oregon,2022-03-29,0,0,0.00034022296407801
254,720116,Oregon,Oregon,2022-03-30,0,0,0.000352720950513528
225,720116,Oregon,Oregon,2022-03-31,0,0,0.000312449660887968
172,720116,Oregon,Oregon,2022-04-01,0,0,0.000238850407434358
104,720116,Oregon,Oregon,2022-04-02,0,0,0.000144421176588216
139,720116,Oregon,Oregon,2022-04-03,0,0,0.000193024457170789
203,720116,Oregon,Oregon,2022-04-04,0,0,0.000281899027378922
98,720116,Oregon,Oregon,2022-04-05,0,0,0.000136089185631204
121,720116,Oregon,Oregon,2022-04-06,0,0,0.000168028484299752
73,720116,Oregon,Oregon,2022-04-07,0,0,0.000101372556643652
0,720116,Oregon,Oregon,2022-04-08,0,0,0
66,720116,Oregon,Oregon,2022-04-09,0,0,9.16519005271373e-05
120,720116,Oregon,Oregon,2022-04-10,0,0,0.00016663981914025
178,720116,Oregon,Oregon,2022-04-11,0,0,0.00024718239839137
191,720116,Oregon,Oregon,2022-04-12,0,0,0.000265235045464897
107,720116,Oregon,Oregon,2022-04-13,0,0,0.000148587172066723
75,720116,Oregon,Oregon,2022-04-14,0,0,0.000104149886962656
87,720116,Oregon,Oregon,2022-04-15,0,0,0.000120813868876681
70,720116,Oregon,Oregon,2022-04-16,0,0,9.72065611651456e-05
145,720116,Oregon,Oregon,2022-04-17,0,0,0.000201356448127802
176,720116,Oregon,Oregon,2022-04-18,0,0,0.000244405068072366
267,720116,Oregon,Oregon,2022-04-19,0,0,0.000370773597587055
212,720116,Oregon,Oregon,2022-04-20,0,0,0.000294397013814441
141,720116,Oregon,Oregon,2022-04-21,0,0,0.000195801787489793
208,720116,Oregon,Oregon,2022-04-22,0,0,0.000288842353176433
91,720116,Oregon,Oregon,2022-04-23,0,0,0.000126368529514689
125,720116,Oregon,Oregon,2022-04-24,0,0,0.00017358314493776
299,720116,Oregon,Oregon,2022-04-25,0,0,0.000415210882691122
221,720116,Oregon,Oregon,2022-04-26,0,0,0.00030689500024996
235,720116,Oregon,Oregon,2022-04-27,0,0,0.000326336312482989
196,720116,Oregon,Oregon,2022-04-28,0,0,0.000272178371262408
257,720116,Oregon,Oregon,2022-04-29,0,0,0.000356886945992035
171,720116,Oregon,Oregon,2022-04-30,0,0,0.000237461742274856
142,720116,Oregon,Oregon,2022-05-01,1,0,0.000197190452649295
206,720116,Oregon,Oregon,2022-05-02,1,0,0.000286065022857429
221,720116,Oregon,Oregon,2022-05-03,1,0,0.00030689500024996
183,720116,Oregon,Oregon,2022-05-04,1,0,0.000254125724188881
90,720116,Oregon,Oregon,2022-05-05,1,0,0.000124979864355187
140,720116,Oregon,Oregon,2022-05-06,1,0,0.000194413122330291
109,720116,Oregon,Oregon,2022-05-07,1,0,0.000151364502385727
83,720116,Oregon,Oregon,2022-05-08,1,0,0.000115259208238673
155,720116,Oregon,Oregon,2022-05-09,1,0,0.000215243099722822
116,720116,Oregon,Oregon,2022-05-10,1,0,0.000161085158502241
160,720116,Oregon,Oregon,2022-05-11,1,0,0.000222186425520333
160,720116,Oregon,Oregon,2022-05-12,1,0,0.000222186425520333
143,720116,Oregon,Oregon,2022-05-13,1,0,0.000198579117808797
108,720116,Oregon,Oregon,2022-05-14,1,0,0.000149975837226225
104,720116,Oregon,Oregon,2022-05-15,1,0,0.000144421176588216
179,720116,Oregon,Oregon,2022-05-16,1,0,0.000248571063550872
245,720116,Oregon,Oregon,2022-05-17,1,0,0.00034022296407801
210,720116,Oregon,Oregon,2022-05-18,1,0,0.000291619683495437
227,720116,Oregon,Oregon,2022-05-19,1,0,0.000315226991206972
186,720116,Oregon,Oregon,2022-05-20,1,0,0.000258291719667387
175,720116,Oregon,Oregon,2022-05-21,1,0,0.000243016402912864
172,720116,Oregon,Oregon,2022-05-22,1,0,0.000238850407434358
314,720116,Oregon,Oregon,2022-05-23,1,0,0.000436040860083653
233,720116,Oregon,Oregon,2022-05-24,1,0,0.000323558982163985
252,720116,Oregon,Oregon,2022-05-25,1,0,0.000349943620194524
257,720116,Oregon,Oregon,2022-05-26,1,0,0.000356886945992035
169,720116,Oregon,Oregon,2022-05-27,1,0,0.000234684411955852
160,720116,Oregon,Oregon,2022-05-28,1,0,0.000222186425520333
279,720116,Oregon,Oregon,2022-05-29,1,0,0.00038743757950108
291,720116,Oregon,Oregon,2022-05-30,1,0,0.000404101561415105
272,720116,Oregon,Oregon,2022-05-31,1,0,0.000377716923384566
169,720116,Oregon,Oregon,2022-06-01,1,0,0.000234684411955852
234,720116,Oregon,Oregon,2022-06-02,1,0,0.000324947647323487
155,720116,Oregon,Oregon,2022-06-03,1,0,0.000215243099722822
85,720116,Oregon,Oregon,2022-06-04,1,0,0.000118036538557677
143,720116,Oregon,Oregon,2022-06-05,1,0,0.000198579117808797
263,720116,Oregon,Oregon,2022-06-06,1,0,0.000365218936949047
167,720116,Oregon,Oregon,2022-06-07,1,0,0.000231907081636847
124,720116,Oregon,Oregon,2022-06-08,1,0,0.000172194479778258
160,720116,Oregon,Oregon,2022-06-09,1,0,0.000222186425520333
121,720116,Oregon,Oregon,2022-06-10,1,0,0.000168028484299752
99,720116,Oregon,Oregon,2022-06-11,1,0,0.000137477850790706
146,720116,Oregon,Oregon,2022-06-12,1,0,0.000202745113287304
125,720116,Oregon,Oregon,2022-06-13,1,0,0.00017358314493776
178,720116,Oregon,Oregon,2022-06-14,1,0,0.00024718239839137
165,720116,Oregon,Oregon,2022-06-15,1,0,0.000229129751317843
183,720116,Oregon,Oregon,2022-06-16,1,0,0.000254125724188881
189,720116,Oregon,Oregon,2022-06-17,1,0,0.000262457715145893
158,720116,Oregon,Oregon,2022-06-18,1,0,0.000219409095201329
202,720116,Oregon,Oregon,2022-06-19,1,0,0.00028051036221942
203,720116,Oregon,Oregon,2022-06-20,1,0,0.000281899027378922
250,720116,Oregon,Oregon,2022-06-21,1,0,0.00034716628987552
200,720116,Oregon,Oregon,2022-06-22,1,0,0.000277733031900416
141,720116,Oregon,Oregon,2022-06-23,1,0,0.000195801787489793
194,720116,Oregon,Oregon,2022-06-24,1,0,0.000269401040943404
189,720116,Oregon,Oregon,2022-06-25,1,0,0.000262457715145893
212,720116,Oregon,Oregon,2022-06-26,1,0,0.000294397013814441
261,720116,Oregon,Oregon,2022-06-27,1,0,0.000362441606630043
381,720116,Oregon,Oregon,2022-06-28,1,0,0.000529081425770293
330,720116,Oregon,Oregon,2022-06-29,1,0,0.000458259502635686
363,720116,Oregon,Oregon,2022-06-30,1,0,0.000504085452899255
44,711330,Massachusetts,Massachusetts,2022-03-01,0,0,6.18559599623241e-05
45,711330,Massachusetts,Massachusetts,2022-03-02,0,0,6.32617772341951e-05
26,711330,Massachusetts,Massachusetts,2022-03-03,0,0,3.65512490686461e-05
5,711330,Massachusetts,Massachusetts,2022-03-04,0,0,7.02908635935501e-06
0,711330,Massachusetts,Massachusetts,2022-03-05,0,0,0
38,711330,Massachusetts,Massachusetts,2022-03-06,0,0,5.34210563310981e-05
44,711330,Massachusetts,Massachusetts,2022-03-07,0,0,6.18559599623241e-05
28,711330,Massachusetts,Massachusetts,2022-03-08,0,0,3.93628836123881e-05
11,711330,Massachusetts,Massachusetts,2022-03-09,0,0,1.5463989990581e-05
25,711330,Massachusetts,Massachusetts,2022-03-10,0,0,3.51454317967751e-05
4,711330,Massachusetts,Massachusetts,2022-03-11,0,0,5.62326908748401e-06
10,711330,Massachusetts,Massachusetts,2022-03-12,0,0,1.405817271871e-05
33,711330,Massachusetts,Massachusetts,2022-03-13,0,0,4.63919699717431e-05
41,711330,Massachusetts,Massachusetts,2022-03-14,0,0,5.76385081467111e-05
48,711330,Massachusetts,Massachusetts,2022-03-15,0,0,6.74792290498081e-05
33,711330,Massachusetts,Massachusetts,2022-03-16,0,0,4.63919699717431e-05
48,711330,Massachusetts,Massachusetts,2022-03-17,0,0,6.74792290498081e-05
35,711330,Massachusetts,Massachusetts,2022-03-18,0,0,4.92036045154851e-05
24,711330,Massachusetts,Massachusetts,2022-03-19,0,0,3.37396145249041e-05
0,711330,Massachusetts,Massachusetts,2022-03-20,0,0,0
44,711330,Massachusetts,Massachusetts,2022-03-21,0,0,6.18559599623241e-05
34,711330,Massachusetts,Massachusetts,2022-03-22,0,0,4.77977872436141e-05
27,711330,Massachusetts,Massachusetts,2022-03-23,0,0,3.79570663405171e-05
45,711330,Massachusetts,Massachusetts,2022-03-24,0,0,6.32617772341951e-05
40,711330,Massachusetts,Massachusetts,2022-03-25,0,0,5.62326908748401e-05
7,711330,Massachusetts,Massachusetts,2022-03-26,0,0,9.84072090309701e-06
56,711330,Massachusetts,Massachusetts,2022-03-27,0,0,7.87257672247761e-05
73,711330,Massachusetts,Massachusetts,2022-03-28,0,0,0.000102624660846583
77,711330,Massachusetts,Massachusetts,2022-03-29,0,0,0.000108247929934067
63,711330,Massachusetts,Massachusetts,2022-03-30,0,0,8.85664881278731e-05
51,711330,Massachusetts,Massachusetts,2022-03-31,0,0,7.16966808654211e-05
24,711330,Massachusetts,Massachusetts,2022-04-01,0,0,3.37396145249041e-05
13,711330,Massachusetts,Massachusetts,2022-04-02,0,0,1.8275624534323e-05
0,711330,Massachusetts,Massachusetts,2022-04-03,0,0,0
60,711330,Massachusetts,Massachusetts,2022-04-04,0,0,8.43490363122601e-05
38,711330,Massachusetts,Massachusetts,2022-04-05,0,0,5.34210563310981e-05
41,711330,Massachusetts,Massachusetts,2022-04-06,0,0,5.76385081467111e-05
48,711330,Massachusetts,Massachusetts,2022-04-07,0,0,6.74792290498081e-05
28,711330,Massachusetts,Massachusetts,2022-04-08,0,0,3.93628836123881e-05
33,711330,Massachusetts,Massachusetts,2022-04-09,0,0,4.63919699717431e-05
9,711330,Massachusetts,Massachusetts,2022-04-10,0,0,1.2652355446839e-05
66,711330,Massachusetts,Massachusetts,2022-04-11,0,0,9.27839399434861e-05
51,711330,Massachusetts,Massachusetts,2022-04-12,0,0,7.16966808654211e-05
